event_id,mag,longitude,latitude,depth (km),code,distance (km),vs30,pga (%g),pgv (cm/s),max_sa(0.3),max_sa(1.0),max_sa(3.0),E-pgv (cm/s),E-sa(0.3) (%g),E-sa(1.0) (%g),E-sa(3.0) (%g),E-pga (%g),N-pgv (cm/s),N-sa(0.3) (%g),N-sa(1.0) (%g),N-sa(3.0) (%g),N-pga (%g)
0245p867wh,4.3,-152.753,59.9654,91.3,P16K,325.18,760.0,null,0.0014,0.0025,0.0027,0.0005,0.0011,0.0022,0.0027,0.0004,0.001,0.0014,0.0025,0.0023,0.0005,0.001
0245p867wh,4.3,-152.753,59.9654,91.3,P18K,176.338,829.07,null,null,0.0048,0.003,0.0005,0.0019,0.0048,0.0012,0.0005,0.0018,0.0014,0.0043,0.003,0.0002,0.0019
0245p867wh,4.3,-152.753,59.9654,91.3,Q23K,374.226,760.0,0.009,0.0036,0.0203,0.0016,0.0005,0.0032,0.02,0.0015,0.0005,0.0071,0.0036,0.0203,0.0016,0.0005,0.009
0245p867wh,4.3,-152.753,59.9654,91.3,R17L,344.163,760.0,null,0.002,0.003,0.0039,0.0006,0.0018,0.0024,0.0025,0.0006,0.001,0.002,0.003,0.0039,0.0004,0.0015
0245p867wh,4.3,-152.753,59.9654,91.3,RC01,223.199,567.67,0.1547,0.0415,0.1104,0.015,0.0013,0.0415,0.1087,0.009,0.001,0.1451,0.0348,0.1104,0.015,0.0013,0.1547
0245p867wh,4.3,-152.753,59.9654,91.3,RND,440.855,760.0,0.0031,0.0009,0.0057,0.0012,0.0002,0.0009,0.0057,0.0009,0.0002,0.0031,0.0009,0.0047,0.0012,0.0001,0.0023
0245p867wh,4.3,-152.753,59.9654,91.3,S19K,319.449,760.0,null,null,0.0002,0.0001,0.0002,0.0002,0.0001,0.0001,0.0002,0.0001,0.0001,0.0002,0.0001,0.0002,0.0001
0245p867wh,4.3,-152.753,59.9654,91.3,SAW,325.159,676.21,0.0204,0.0087,0.0589,0.0058,0.0005,0.0059,0.0377,0.0047,0.0005,0.0178,0.0087,0.0589,0.0058,0.0005,0.0204
0245p867wh,4.3,-152.753,59.9654,91.3,SCM,368.167,760.0,0.0257,0.0073,0.0334,0.0058,0.0006,0.0073,0.0334,0.0058,0.0006,0.0257,0.0062,0.0178,0.0036,0.0004,0.0202
0245p867wh,4.3,-152.753,59.9654,91.3,SKN,247.656,845.32,0.0057,0.0026,0.0132,0.0012,0.0001,0.0026,0.0132,0.0012,0.0001,0.0057,0.0017,0.0132,0.0008,0.0001,0.0052
0245p867wh,4.3,-152.753,59.9654,91.3,SWD,202.918,846.55,0.0883,0.014,0.0424,0.0036,0.0006,0.0131,0.0392,0.0036,0.0006,0.0631,0.014,0.0424,0.0036,0.0004,0.0883
0245p867wh,4.3,-152.753,59.9654,91.3,VMT,379.514,760.0,0.0362,0.0079,0.0289,0.0022,0.0003,0.0061,0.0248,0.0015,0.0003,0.0235,0.0079,0.0289,0.0022,0.0003,0.0362
0245p867wh,4.3,-152.753,59.9654,91.3,WAT1,396.996,760.0,0.0161,0.0035,0.015,0.003,0.0003,0.003,0.0117,0.003,0.0002,0.0114,0.0035,0.015,0.0024,0.0003,0.0161
0245gvmuw2,3.5,-153.2868,59.0222,72.5,2704,315.418,760.0,0.0082,0.0015,0.0049,0.0019,0.0002,0.001,0.0048,0.0015,0.0002,0.0082,0.0015,0.0049,0.0019,0.0002,0.0062
0245gvmuw2,3.5,-153.2868,59.0222,72.5,8007,308.959,760.0,0.0126,0.0021,0.0091,0.0022,0.0003,0.0017,0.0067,0.0016,0.0003,0.0126,0.0021,0.0091,0.0022,0.0003,0.0103
0245gvmuw2,3.5,-153.2868,59.0222,72.5,8011,318.175,760.0,0.0227,0.0016,0.0044,0.0007,0.0002,0.0011,0.004,0.0007,0.0002,0.021,0.0016,0.0044,0.0005,0.0002,0.0227
0245gvmuw2,3.5,-153.2868,59.0222,72.5,8021,306.036,760.0,0.0279,null,0.0041,0.0006,0.0002,0.0082,0.0041,0.0006,0.0002,0.0279,0.0033,0.004,0.0006,0.0001,0.0128
0245gvmuw2,3.5,-153.2868,59.0222,72.5,8025,309.398,760.0,0.016,0.0017,0.0073,0.0007,0.0002,0.0017,0.0062,0.0006,0.0001,0.0114,0.0015,0.0073,0.0007,0.0002,0.016
0245gvmuw2,3.5,-153.2868,59.0222,72.5,8027,310.704,760.0,0.0074,0.0021,0.0146,0.0009,0.0002,0.0021,0.0106,0.0008,0.0002,0.0074,0.0019,0.0146,0.0009,0.0002,0.0062
0245gvmuw2,3.5,-153.2868,59.0222,72.5,8028,316.933,760.0,null,null,0.0089,0.0034,0.0023,0.018,0.0079,0.0028,0.0022,0.056,0.0242,0.0089,0.0034,0.0023,0.0807
0245gvmuw2,3.5,-153.2868,59.0222,72.5,8029,313.097,760.0,0.0429,null,0.0048,0.0015,0.0013,0.0044,0.0048,0.0015,0.0013,0.0312,0.0167,0.0048,0.0006,0.0002,0.0429
0245gvmuw2,3.5,-153.2868,59.0222,72.5,8030,315.053,760.0,0.0184,0.0032,0.0084,0.0005,0.0002,0.0032,0.0067,0.0004,0.0001,0.0184,0.0018,0.0084,0.0005,0.0002,0.0107
0245gvmuw2,3.5,-153.2868,59.0222,72.5,8036,309.601,760.0,0.0047,0.0018,0.0073,0.0019,0.0003,0.0017,0.0057,0.0019,0.0003,0.0047,0.0018,0.0073,0.0014,0.0002,0.0037
0245gvmuw2,3.5,-153.2868,59.0222,72.5,8037,307.132,760.0,0.0053,0.0021,0.0104,0.0015,0.0002,0.0016,0.0094,0.0013,0.0002,0.0043,0.0021,0.0104,0.0015,0.0002,0.0053
0245gvmuw2,3.5,-153.2868,59.0222,72.5,8038,315.734,760.0,0.0091,0.0014,0.0049,0.0013,0.0002,0.0011,0.0035,0.0012,0.0002,0.0045,0.0014,0.0049,0.0013,0.0002,0.0091
0245gvmuw2,3.5,-153.2868,59.0222,72.5,8039,307.023,760.0,0.009,0.0036,0.0111,0.0018,0.0002,0.0029,0.0104,0.0016,0.0002,0.0088,0.0036,0.0111,0.0018,0.0002,0.009
0245gvmuw2,3.5,-153.2868,59.0222,72.5,BRLK,170.957,744.56,0.0507,0.0108,0.0343,0.0018,0.0003,0.0068,0.0195,0.0018,0.0002,0.0328,0.0108,0.0343,0.0014,0.0003,0.0507
0245gvmuw2,3.5,-153.2868,59.0222,72.5,CAPN,237.46,452.7,0.0083,0.0035,0.0245,0.0037,0.0003,0.0035,0.0245,0.0037,0.0003,0.0083,0.003,0.0187,0.003,0.0003,0.0083
0245gvmuw2,3.5,-153.2868,59.0222,72.5,DAM1,173.621,538.38,0.0155,0.004,0.021,0.0012,0.0002,0.0033,0.0188,0.0008,0.0002,0.0112,0.004,0.021,0.0012,0.0002,0.0155
0245gvmuw2,3.5,-153.2868,59.0222,72.5,DAM2,173.429,787.96,0.0156,0.0042,0.0224,0.0023,0.002,0.003,0.0157,0.0014,0.0012,0.0128,0.0042,0.0224,0.0023,0.002,0.0156
0245gvmuw2,3.5,-153.2868,59.0222,72.5,ER01,335.983,760.0,0.0152,0.0039,0.0066,0.0006,0.0002,0.0034,0.0066,0.0006,0.0001,0.0152,0.0039,0.0066,0.0005,0.0002,0.0135
0245gvmuw2,3.5,-153.2868,59.0222,72.5,ER02,334.346,760.0,0.0165,0.006,0.0214,0.0021,0.0011,0.006,0.0214,0.0021,0.0011,0.0165,0.0038,0.0177,0.0014,0.0002,0.0158
0245gvmuw2,3.5,-153.2868,59.0222,72.5,ER03,335.038,760.0,null,null,0.0171,0.0021,0.0003,0.015,0.0141,0.0021,0.0002,0.0502,0.0122,0.0171,0.0011,0.0003,0.0666
0245gvmuw2,3.5,-153.2868,59.0222,72.5,ER04,337.558,760.0,null,null,0.0171,0.0011,0.0006,0.0058,0.0166,0.0011,0.0003,0.0659,0.0173,0.0171,0.0009,0.0006,0.1322
0245gvmuw2,3.5,-153.2868,59.0222,72.5,HIN,415.067,760.0,0.0008,0.0004,0.0023,0.0003,0.0001,0.0004,0.0009,0.0003,0.0001,0.0008,0.0004,0.0023,0.0003,0.0001,0.0007
0245gvmuw2,3.5,-153.2868,59.0222,72.5,HOM,134.46,692.81,0.0996,0.0295,0.1397,0.0103,0.0017,0.0269,0.1199,0.0103,0.0012,0.0892,0.0295,0.1397,0.0087,0.0017,0.0996
0245gvmuw2,3.5,-153.2868,59.0222,72.5,K203,320.46,760.0,0.0052,0.0009,0.0039,0.0004,0.0002,0.0009,0.0039,0.0004,0.0002,0.0042,0.0008,0.0029,0.0004,0.0002,0.0052
0245gvmuw2,3.5,-153.2868,59.0222,72.5,K204,307.917,760.0,0.0114,0.0024,0.011,0.002,0.0002,0.0019,0.0067,0.0014,0.0002,0.0087,0.0024,0.011,0.002,0.0002,0.0114
0245gvmuw2,3.5,-153.2868,59.0222,72.5,K205,313.028,760.0,0.0055,0.0018,0.011,0.0015,0.0002,0.0017,0.011,0.0012,0.0002,0.0045,0.0018,0.0085,0.0015,0.0002,0.0055
0245gvmuw2,3.5,-153.2868,59.0222,72.5,K208,310.912,760.0,0.0075,0.0025,0.0105,0.0012,0.0002,0.0025,0.0105,0.0012,0.0002,0.0075,0.0017,0.0096,0.0012,0.0002,0.007
0245gvmuw2,3.5,-153.2868,59.0222,72.5,K209,317.462,760.0,0.0046,0.001,0.0047,0.0008,0.0002,0.0008,0.0029,0.0007,0.0002,0.0041,0.001,0.0047,0.0008,0.0001,0.0046
0245gvmuw2,3.5,-153.2868,59.0222,72.5,K210,306.664,760.0,0.0088,0.007,0.0096,0.0041,0.0028,0.007,0.0096,0.0021,0.0017,0.0067,0.0063,0.007,0.0041,0.0028,0.0088
0245gvmuw2,3.5,-153.2868,59.0222,72.5,K211,310.781,760.0,0.0095,0.0019,0.0084,0.0012,0.0011,0.0013,0.0084,0.0012,0.0011,0.0048,0.0019,0.0071,0.0006,0.0006,0.0095
0245gvmuw2,3.5,-153.2868,59.0222,72.5,K212,313.503,760.0,0.0074,0.0022,0.0056,0.0005,0.0002,0.0009,0.0033,0.0005,0.0002,0.0066,0.0022,0.0056,0.0005,0.0002,0.0074
0245gvmuw2,3.5,-153.2868,59.0222,72.5,K213,307.729,760.0,0.0046,0.0015,0.0114,0.0014,0.0002,0.0015,0.0114,0.0014,0.0002,0.0046,0.0015,0.0096,0.0007,0.0002,0.0045
0245gvmuw2,3.5,-153.2868,59.0222,72.5,K214,311.761,760.0,0.0081,0.0018,0.0045,0.0011,0.0001,0.0018,0.0045,0.0005,0.0001,0.007,0.0018,0.0042,0.0011,0.0001,0.0081
0245gvmuw2,3.5,-153.2868,59.0222,72.5,K215,309.284,760.0,0.0101,0.0026,0.0136,0.0006,0.0004,0.0021,0.012,0.0005,0.0004,0.007,0.0026,0.0136,0.0006,0.0002,0.0101
0245gvmuw2,3.5,-153.2868,59.0222,72.5,K217,342.864,760.0,0.0042,0.0012,0.005,0.0006,0.0002,0.0011,0.0048,0.0006,0.0002,0.0042,0.0012,0.005,0.0004,0.0001,0.0039
0245gvmuw2,3.5,-153.2868,59.0222,72.5,K220,304.644,760.0,0.0046,0.0013,0.0082,0.0011,0.0002,0.0013,0.0064,0.0011,0.0002,0.0031,0.0013,0.0082,0.0011,0.0002,0.0046
0245gvmuw2,3.5,-153.2868,59.0222,72.5,K221,307.935,760.0,0.0126,0.0026,0.0098,0.0015,0.0002,0.0017,0.0092,0.0014,0.0002,0.0087,0.0026,0.0098,0.0015,0.0002,0.0126
0245gvmuw2,3.5,-153.2868,59.0222,72.5,K223,317.53,760.0,0.007,0.0011,0.0045,0.0015,0.0002,0.0011,0.0045,0.0015,0.0002,0.007,0.001,0.0043,0.0014,0.0002,0.0042
0245gvmuw2,3.5,-153.2868,59.0222,72.5,MS01,359.185,760.0,0.0284,null,0.0078,0.0017,0.0003,0.006,0.0078,0.0017,0.0002,0.0284,0.0045,0.0065,0.0012,0.0003,0.0168
0245gvmuw2,3.5,-153.2868,59.0222,72.5,MS02,351.542,760.0,null,null,0.0081,0.0015,0.0003,0.0186,0.0081,0.0015,0.0003,0.0776,0.0025,0.0072,0.0013,0.0003,0.1206
0245gvmuw2,3.5,-153.2868,59.0222,72.5,MS03,367.797,760.0,0.0145,0.0037,0.0158,0.0014,0.0002,0.0024,0.0106,0.0014,0.0002,0.0128,0.0037,0.0158,0.0012,0.0002,0.0145
0245gvmuw2,3.5,-153.2868,59.0222,72.5,NIKI,223.387,236.07,0.0105,0.004,0.0248,0.0071,0.0006,0.0038,0.024,0.0071,0.0006,0.0093,0.004,0.0248,0.0055,0.0004,0.0105
0245gvmuw2,3.5,-153.2868,59.0222,72.5,O19K,157.918,408.29,0.0407,0.0139,0.0465,0.0054,0.0005,0.0139,0.0465,0.0054,0.0005,0.0407,0.0097,0.0396,0.0038,0.0003,0.0208
0245gvmuw2,3.5,-153.2868,59.0222,72.5,P16K,277.114,760.0,null,0.001,0.0031,0.0015,0.0003,0.0009,0.0031,0.0015,0.0002,0.0012,0.001,0.0031,0.0012,0.0003,0.0014
0245gvmuw2,3.5,-153.2868,59.0222,72.5,P18K,135.632,582.36,0.0113,0.0035,0.0107,0.002,0.0002,0.0033,0.0084,0.0015,0.0002,0.011,0.0035,0.0107,0.002,0.0002,0.0113
0245gvmuw2,3.5,-153.2868,59.0222,72.5,Q23K,403.007,760.0,0.0013,0.0004,0.0015,0.0003,0.0001,0.0003,0.0011,0.0003,0.0001,0.0013,0.0004,0.0015,0.0002,0.0001,0.0012
0245gvmuw2,3.5,-153.2868,59.0222,72.5,R17L,245.612,805.09,null,0.0011,0.0065,0.0011,0.0002,0.0011,0.0065,0.0008,0.0001,0.0013,0.0007,0.0053,0.0011,0.0002,0.0013
0245gvmuw2,3.5,-153.2868,59.0222,72.5,RC01,309.961,760.0,0.0096,0.0017,0.0057,0.0003,0.0001,0.0017,0.0041,0.0003,0.0001,0.0096,0.0011,0.0057,0.0003,0.0001,0.0073
0245gvmuw2,3.5,-153.2868,59.0222,72.5,S15K,438.864,760.0,0.003,0.0008,0.0019,0.0002,0.0002,0.0007,0.0016,0.0002,0.0001,0.003,0.0008,0.0019,0.0002,0.0002,0.0026
0245gvmuw2,3.5,-153.2868,59.0222,72.5,SAW,417.431,760.0,0.0009,0.0004,0.0014,0.0003,0.0001,0.0004,0.0014,0.0003,0.0001,0.0007,0.0003,0.0011,0.0003,0.0001,0.0009
0245gvmuw2,3.5,-153.2868,59.0222,72.5,SKN,349.264,760.0,null,0.0002,0.0022,0.0001,0.0001,0.0002,0.0022,0.0001,0.0001,0.0007,0.0002,0.0011,0.0001,null,0.0005
0245gvmuw2,3.5,-153.2868,59.0222,72.5,SWD,256.063,760.0,0.0131,0.0021,0.0073,0.0016,0.0014,0.0015,0.0073,0.0007,0.0005,0.009,0.0021,0.004,0.0016,0.0014,0.0131
0245fis0yg,3.6,-156.8551,54.6935,27.7,FALS,417.348,760.0,null,null,0.0054,0.0015,0.0006,0.0012,0.0052,0.0008,0.0005,0.0047,0.0015,0.0054,0.0015,0.0006,0.003
0245fis0yg,3.6,-156.8551,54.6935,27.7,R17L,322.145,760.0,0.0005,0.0005,0.0012,0.0009,0.0004,0.0005,0.0012,0.0009,0.0002,0.0005,0.0005,0.001,0.0007,0.0004,0.0004
0245fis0yg,3.6,-156.8551,54.6935,27.7,S12K,344.005,760.0,0.0013,0.0009,0.0056,0.0005,0.0005,0.0007,0.0025,0.0005,0.0005,0.001,0.0009,0.0056,0.0005,0.0005,0.0013
0245fis0yg,3.6,-156.8551,54.6935,27.7,S15K,201.583,593.79,0.0108,0.0029,0.0129,0.0014,0.0003,0.0029,0.0129,0.0014,0.0002,0.0098,0.0028,0.0064,0.0011,0.0003,0.0108
0245715c1d,3.9,-159.1195,62.0588,13.1,ANM,424.287,760.0,0.0005,0.0004,0.0015,0.0003,0.0001,0.0004,0.0015,0.0003,0.0001,0.0005,0.0002,0.001,0.0003,0.0001,0.0004
0245715c1d,3.9,-159.1195,62.0588,13.1,BE01,198.577,254.37,0.0152,0.0154,0.0234,0.0153,0.0074,0.0154,0.0217,0.0146,0.007,0.0145,0.0154,0.0234,0.0153,0.0074,0.0152
0245715c1d,3.9,-159.1195,62.0588,13.1,BE02,198.582,251.54,0.0386,0.0099,0.0269,0.0036,0.0008,0.0082,0.0269,0.0035,0.0007,0.0366,0.0099,0.0253,0.0036,0.0008,0.0386
0245715c1d,3.9,-159.1195,62.0588,13.1,CAPN,440.669,760.0,0.0007,0.0006,0.0054,0.003,0.0003,0.0006,0.0049,0.0024,0.0003,0.0007,0.0006,0.0054,0.003,0.0003,0.0007
0245715c1d,3.9,-159.1195,62.0588,13.1,L16K,41.892,468.58,0.0896,0.0218,0.1294,0.0119,0.001,0.0181,0.1294,0.0074,0.001,0.0896,0.0218,0.1217,0.0119,0.001,0.0792
0245715c1d,3.9,-159.1195,62.0588,13.1,NIKI,434.804,760.0,0.0056,0.002,0.0047,0.0052,0.0005,0.0013,0.004,0.0041,0.0004,0.0025,0.002,0.0047,0.0052,0.0005,0.0056
0245715c1d,3.9,-159.1195,62.0588,13.1,O19K,323.47,760.0,0.0088,0.0044,0.0251,0.0031,0.0003,0.0044,0.0207,0.0018,0.0002,0.0088,0.0037,0.0251,0.0031,0.0003,0.008
0245715c1d,3.9,-159.1195,62.0588,13.1,P16K,336.549,760.0,0.0072,0.0076,0.018,0.0126,0.0015,0.0069,0.0161,0.0109,0.0009,0.0072,0.0076,0.018,0.0126,0.0015,0.0065
0245715c1d,3.9,-159.1195,62.0588,13.1,SKN,390.448,760.0,0.0006,0.0004,0.0024,0.0011,0.0001,0.0003,0.0022,0.0011,0.0001,0.0006,0.0004,0.0024,0.0009,0.0001,0.0005
024521g2jy,4.6,-156.8911,55.1465,21.7,FALS,414.476,760.0,null,null,0.0294,0.0181,0.0013,0.0072,0.0272,0.0122,0.0011,0.0096,0.0132,0.0294,0.0181,0.0013,0.0149
024521g2jy,4.6,-156.8911,55.1465,21.7,P16K,432.657,760.0,0.0022,0.0023,0.0083,0.0123,0.0039,0.0021,0.0083,0.0123,0.0039,0.0019,0.0023,0.0073,0.0066,0.0018,0.0022
024521g2jy,4.6,-156.8911,55.1465,21.7,R17L,274.358,760.0,0.0128,0.0124,0.031,0.0384,0.0026,0.0124,0.0308,0.0384,0.0026,0.0128,0.0121,0.031,0.0194,0.0018,0.0107
024521g2jy,4.6,-156.8911,55.1465,21.7,S12K,328.943,760.0,0.0052,0.005,0.0145,0.0074,0.0055,0.0039,0.0119,0.0057,0.0007,0.0052,0.005,0.0145,0.0074,0.0055,0.0046
024521g2jy,4.6,-156.8911,55.1465,21.7,S15K,161.191,593.79,0.113,0.0431,0.2349,0.0655,0.003,0.0423,0.2349,0.0384,0.003,0.113,0.0431,0.1991,0.0655,0.0028,0.08
024521g2jy,4.6,-156.8911,55.1465,21.7,S19K,318.361,760.0,null,0.0003,0.0002,0.0001,0.0003,0.0003,0.0002,0.0001,0.0002,0.0001,0.0002,0.0002,0.0001,0.0003,0.0001
02450lo8sv,3.5,-149.6848,62.2453,52.6,2704,121.313,348.35,0.0254,0.0117,0.052,0.0167,0.0008,0.0083,0.04,0.0053,0.0005,0.02,0.0117,0.052,0.0167,0.0008,0.0254
02450lo8sv,3.5,-149.6848,62.2453,52.6,2730,242.459,516.64,0.0157,0.0084,0.0386,0.0034,0.0004,0.0047,0.0386,0.0022,0.0004,0.013,0.0084,0.0332,0.0034,0.0003,0.0157
02450lo8sv,3.5,-149.6848,62.2453,52.6,8007,125.689,326.45,0.0467,0.0164,0.0807,0.007,0.0007,0.0164,0.0807,0.0057,0.0007,0.0467,0.011,0.0536,0.007,0.0005,0.0352
02450lo8sv,3.5,-149.6848,62.2453,52.6,8011,121.96,347.43,0.0277,0.0063,0.0404,0.0027,0.0004,0.0057,0.0404,0.0027,0.0004,0.0243,0.0063,0.0281,0.0024,0.0004,0.0277
02450lo8sv,3.5,-149.6848,62.2453,52.6,8021,132.369,284.21,0.0372,0.0086,0.0285,0.0061,0.0006,0.0081,0.0285,0.0034,0.0004,0.0372,0.0086,0.0265,0.0061,0.0006,0.0237
02450lo8sv,3.5,-149.6848,62.2453,52.6,8025,128.725,272.44,0.0498,0.0172,0.132,0.0094,0.0008,0.0172,0.132,0.0054,0.0007,0.0404,0.0172,0.1177,0.0094,0.0008,0.0498
02450lo8sv,3.5,-149.6848,62.2453,52.6,8027,127.282,299.3,0.0423,0.0211,0.1299,0.0089,0.001,0.0211,0.1299,0.0053,0.001,0.0423,0.0151,0.0828,0.0089,0.0007,0.0353
02450lo8sv,3.5,-149.6848,62.2453,52.6,8028,123.656,298.78,0.1348,0.0496,0.0482,0.0055,0.0006,0.0298,0.0405,0.0043,0.0006,0.0974,0.0496,0.0482,0.0055,0.0006,0.1348
02450lo8sv,3.5,-149.6848,62.2453,52.6,8029,125.781,252.51,0.0598,0.0154,0.0874,0.0092,0.0007,0.0144,0.0874,0.0041,0.0007,0.0598,0.0154,0.0561,0.0092,0.0005,0.0463
02450lo8sv,3.5,-149.6848,62.2453,52.6,8030,125.059,261.06,0.0296,0.0096,0.0481,0.0049,0.0004,0.0094,0.0481,0.0031,0.0004,0.0296,0.0096,0.039,0.0049,0.0004,0.0285
02450lo8sv,3.5,-149.6848,62.2453,52.6,8036,125.935,278.04,0.0666,0.0229,0.1112,0.0153,0.0011,0.0162,0.1107,0.0066,0.0008,0.047,0.0229,0.1112,0.0153,0.0011,0.0666
02450lo8sv,3.5,-149.6848,62.2453,52.6,8037,128.294,302.08,0.0325,0.0133,0.067,0.0085,0.0008,0.009,0.067,0.0061,0.0006,0.0325,0.0133,0.057,0.0085,0.0008,0.0257
02450lo8sv,3.5,-149.6848,62.2453,52.6,8038,121.33,338.48,0.0319,0.0123,0.0373,0.0137,0.0013,0.0081,0.0373,0.0076,0.0006,0.0243,0.0123,0.0297,0.0137,0.0013,0.0319
02450lo8sv,3.5,-149.6848,62.2453,52.6,8039,129.586,309.85,0.1407,0.0604,0.3578,0.0199,0.0018,0.0604,0.3578,0.0199,0.0018,0.1407,0.0348,0.2093,0.0191,0.0014,0.0842
02450lo8sv,3.5,-149.6848,62.2453,52.6,BRLK,286.731,760.0,0.0042,0.0011,0.0037,0.0004,0.0002,0.0009,0.0022,0.0004,0.0002,0.0041,0.0011,0.0037,0.0004,0.0002,0.0042
02450lo8sv,3.5,-149.6848,62.2453,52.6,CAPN,185.599,452.7,0.0117,0.006,0.0413,0.0097,0.0012,0.006,0.0413,0.0074,0.0012,0.0117,0.0044,0.0369,0.0097,0.0009,0.0101
02450lo8sv,3.5,-149.6848,62.2453,52.6,CDVT,298.91,760.0,0.0008,0.0009,0.0014,0.0002,0.0003,0.0009,0.0014,0.0002,0.0003,0.0008,0.0003,0.0013,0.0002,null,0.0007
02450lo8sv,3.5,-149.6848,62.2453,52.6,DAM1,285.602,760.0,0.0038,0.0011,0.0027,0.0005,0.0003,0.0011,0.0022,0.0003,0.0002,0.0021,0.0008,0.0027,0.0005,0.0003,0.0038
02450lo8sv,3.5,-149.6848,62.2453,52.6,DAM2,285.663,760.0,null,0.001,0.0021,0.0005,0.0002,0.0007,0.0015,0.0004,0.0002,0.0072,0.001,0.0021,0.0005,0.0002,0.0213
02450lo8sv,3.5,-149.6848,62.2453,52.6,DIV,243.28,900.0,0.0048,0.0016,0.0114,0.0007,0.0001,0.001,0.0053,0.0004,0.0001,0.0031,0.0016,0.0114,0.0007,0.0001,0.0048
02450lo8sv,3.5,-149.6848,62.2453,52.6,DOT,326.881,760.0,0.0028,0.0011,0.0057,0.0006,0.0001,0.0008,0.0057,0.0006,0.0001,0.0023,0.0011,0.0057,0.0005,0.0001,0.0028
02450lo8sv,3.5,-149.6848,62.2453,52.6,ER01,110.277,665.77,0.1002,0.0204,0.0474,0.0026,0.0006,0.0204,0.0474,0.0026,0.0006,0.1002,0.0171,0.0338,0.0026,0.0005,0.0862
02450lo8sv,3.5,-149.6848,62.2453,52.6,ER02,110.899,322.68,0.0812,0.0183,0.0825,0.0047,0.0006,0.0183,0.0417,0.0047,0.0006,0.076,0.0161,0.0825,0.0047,0.0006,0.0812
02450lo8sv,3.5,-149.6848,62.2453,52.6,ER03,111.186,499.8,0.1108,0.0234,0.0733,0.0052,0.0007,0.0234,0.0733,0.0052,0.0007,0.1108,0.0158,0.0692,0.0046,0.0004,0.1019
02450lo8sv,3.5,-149.6848,62.2453,52.6,ER04,108.079,481.1,0.1075,0.0257,0.1062,0.0045,0.0007,0.0257,0.1062,0.0045,0.0007,0.1075,0.0225,0.0793,0.0038,0.0006,0.1051
02450lo8sv,3.5,-149.6848,62.2453,52.6,EYAK,283.695,604.65,0.0011,0.0006,0.003,0.0004,0.0001,0.0004,0.0027,0.0003,0.0001,0.0008,0.0006,0.003,0.0004,0.0001,0.0011
02450lo8sv,3.5,-149.6848,62.2453,52.6,FA01,304.531,760.0,0.0025,0.001,0.0071,0.0003,0.0001,0.001,0.0071,0.0002,0.0001,0.0025,0.0005,0.0026,0.0003,0.0001,0.0018
02450lo8sv,3.5,-149.6848,62.2453,52.6,FA02,304.682,760.0,0.0066,0.0031,0.0267,0.0006,0.0001,0.0015,0.0136,0.0004,0.0001,0.0047,0.0031,0.0267,0.0006,0.0001,0.0066
02450lo8sv,3.5,-149.6848,62.2453,52.6,FA05,307.717,760.0,null,null,0.0231,0.0019,0.0003,0.0071,0.018,0.0019,0.0003,0.0245,0.0086,0.0231,0.0012,0.0003,0.0206
02450lo8sv,3.5,-149.6848,62.2453,52.6,FA06,309.287,760.0,null,0.0037,0.0203,0.0023,0.0002,0.0037,0.0169,0.0023,0.0002,0.0179,0.0028,0.0203,0.0022,0.0002,0.014
02450lo8sv,3.5,-149.6848,62.2453,52.6,FA07,307.297,760.0,null,null,0.025,0.001,0.0002,0.0051,0.0199,0.001,0.0002,0.014,0.0038,0.025,0.0009,0.0002,0.0253
02450lo8sv,3.5,-149.6848,62.2453,52.6,FA09,306.562,760.0,0.01,0.0038,0.0154,0.0014,0.0003,0.0028,0.0112,0.0011,0.0003,0.0093,0.0038,0.0154,0.0014,0.0003,0.01
02450lo8sv,3.5,-149.6848,62.2453,52.6,FA10,305.157,760.0,null,0.0025,0.0186,0.0012,0.0001,0.0022,0.0117,0.0009,0.0001,0.0221,0.0025,0.0186,0.0012,0.0001,0.0069
02450lo8sv,3.5,-149.6848,62.2453,52.6,FA11,307.911,760.0,null,null,0.0049,0.0005,0.0004,0.0055,0.003,0.0004,0.0004,0.0109,0.007,0.0049,0.0005,0.0002,0.0201
02450lo8sv,3.5,-149.6848,62.2453,52.6,FA12,304.683,760.0,null,0.0038,0.02,0.0015,0.0008,0.0028,0.02,0.0014,0.0007,0.0165,0.0038,0.0165,0.0015,0.0008,0.0171
02450lo8sv,3.5,-149.6848,62.2453,52.6,GLB,322.628,760.0,0.0017,0.0007,0.0045,0.0004,0.0001,0.0005,0.0019,0.0002,0.0001,0.0011,0.0007,0.0045,0.0004,0.0001,0.0017
02450lo8sv,3.5,-149.6848,62.2453,52.6,GREN,281.481,277.66,0.0107,0.0033,0.0122,0.0011,0.0002,0.0033,0.0122,0.0011,0.0001,0.0107,0.0025,0.0104,0.0011,0.0002,0.0075
02450lo8sv,3.5,-149.6848,62.2453,52.6,GRES,278.178,311.28,0.0095,0.0032,0.0171,0.0018,0.0002,0.0024,0.0097,0.0018,0.0001,0.0095,0.0032,0.0171,0.0011,0.0002,0.0094
02450lo8sv,3.5,-149.6848,62.2453,52.6,HDA,280.62,760.0,0.006,0.0019,0.0094,0.0005,0.0001,0.0017,0.0084,0.0004,0.0001,0.006,0.0019,0.0094,0.0005,0.0001,0.0056
